category,image,region,channel,n,mean,median,std,p10,p50,p90
tomato_early_blight,2f3c483a-b18d-4571-8c00-fb24f166d328___RS_Erly.B 7667.JPG,lesion_proxy,H,599,45.36560934891486,45.0,15.901351332868904,24.800000000000004,45.0,66.0
tomato_early_blight,2f3c483a-b18d-4571-8c00-fb24f166d328___RS_Erly.B 7667.JPG,lesion_proxy,S,599,41.65943238731219,29.0,27.050639589148155,15.0,29.0,85.0
tomato_early_blight,2f3c483a-b18d-4571-8c00-fb24f166d328___RS_Erly.B 7667.JPG,lesion_proxy,V,599,60.08347245409015,59.0,21.449316210670553,34.0,59.0,91.0
tomato_early_blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,leaf,H,21258,52.67837990403613,54.0,12.600280009873313,38.0,54.0,68.0
tomato_early_blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,leaf,S,21258,97.63928873835732,91.0,29.600887399867194,67.0,91.0,141.0
tomato_early_blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,leaf,V,21258,93.22861981371719,93.0,20.88082580811615,67.0,93.0,120.0
tomato_early_blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,lesion_proxy,H,1038,24.50674373795761,21.5,21.31906102528534,11.0,21.5,34.0
tomato_early_blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,lesion_proxy,S,1038,61.73988439306358,57.0,21.710606892125334,38.0,57.0,91.0
tomato_early_blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,lesion_proxy,V,1038,82.8121387283237,87.0,19.052264771439226,57.0,87.0,104.0
tomato_early_blight,394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,leaf,H,14061,70.24692411635019,73.0,13.390367701900269,55.0,73.0,84.0
tomato_early_blight,394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,leaf,S,14061,106.68821563188962,112.0,26.123229028889703,70.0,112.0,135.0
tomato_early_blight,394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,leaf,V,14061,78.82853282127871,75.0,28.714451178230323,45.0,75.0,118.0
tomato_early_blight,394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,lesion_proxy,H,1349,56.00889547813195,56.0,26.807081884836478,19.0,56.0,88.0
tomato_early_blight,394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,lesion_proxy,S,1349,110.86656782802076,123.0,39.89470929406928,37.80000000000001,123.0,150.0
tomato_early_blight,394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,lesion_proxy,V,1349,53.713862120088955,37.0,32.2736808406244,29.0,37.0,97.0
tomato_early_blight,3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,leaf,H,27843,53.44905362209532,54.0,8.858771890354904,43.0,54.0,64.0
tomato_early_blight,3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,leaf,S,27843,88.40505692633695,82.0,31.391796365792644,54.0,82.0,131.0
tomato_early_blight,3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,leaf,V,27843,94.36616025571956,97.0,23.24847551032799,62.0,97.0,122.0
tomato_early_blight,3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,lesion_proxy,H,918,37.191721132897605,34.0,21.95624131693649,16.0,34.0,56.0
tomato_early_blight,3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,lesion_proxy,S,918,103.45424836601308,103.0,51.57528898630722,44.7,103.0,173.0
tomato_early_blight,3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,lesion_proxy,V,918,64.36274509803921,50.0,33.43260065212126,31.0,50.0,110.0
tomato_early_blight,3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,leaf,H,12745,42.22730482542173,43.0,4.027158663183092,37.0,43.0,47.0
tomato_early_blight,3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,leaf,S,12745,110.4518634758729,108.0,25.734819813304696,82.0,108.0,143.0
tomato_early_blight,3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,leaf,V,12745,114.4518634758729,119.0,30.785070638297686,70.0,119.0,150.0
tomato_early_blight,3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,lesion_proxy,H,303,36.775577557755774,34.0,7.749957792694051,27.200000000000003,34.0,47.0
tomato_early_blight,3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,lesion_proxy,S,303,121.6996699669967,106.0,50.17723274912363,65.0,106.0,189.0
tomato_early_blight,3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,lesion_proxy,V,303,76.33663366336634,80.0,42.15708731767438,29.0,80.0,132.8
tomato_early_blight,420da335-510d-4e55-ac9c-2cad3530ad68___RS_Erly.B 8442.JPG,leaf,H,1103,38.63553943789665,38.0,3.165356279373811,35.0,38.0,44.0
tomato_early_blight,420da335-510d-4e55-ac9c-2cad3530ad68___RS_Erly.B 8442.JPG,leaf,S,1103,124.50589301903898,126.0,22.83560452041222,92.0,126.0,152.0
tomato_early_blight,420da335-510d-4e55-ac9c-2cad3530ad68___RS_Erly.B 8442.JPG,leaf,V,1103,98.47053490480508,99.0,16.755313155360156,76.0,99.0,122.0
tomato_early_blight,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,leaf,H,28988,46.97540361528908,48.0,6.058752473605318,40.0,48.0,54.0
tomato_early_blight,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,leaf,S,28988,91.64574996550297,75.0,48.9177376147555,44.0,75.0,177.0
tomato_early_blight,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,leaf,V,28988,132.13222712846695,148.0,47.935115440642605,48.0,148.0,183.0
tomato_early_blight,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,lesion_proxy,H,2359,39.061042814752014,43.0,9.923856138570336,24.0,43.0,50.0
tomato_early_blight,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,lesion_proxy,S,2359,160.96693514200933,168.0,41.657363261752536,102.80000000000001,168.0,207.0
tomato_early_blight,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,lesion_proxy,V,2359,50.838066977532854,37.0,39.764088881238976,30.0,37.0,104.20000000000027
tomato_early_blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725.JPG,leaf,H,13869,51.54315379623621,51.0,6.1299376377387675,44.0,51.0,60.0
tomato_early_blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725.JPG,leaf,S,13869,74.00757084144495,65.0,31.964733573862684,42.0,65.0,122.0
tomato_early_blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725.JPG,leaf,V,13869,99.10137717211046,101.0,32.13234837251707,54.0,101.0,141.0
tomato_early_blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725.JPG,lesion_proxy,H,453,50.205298013245034,51.0,9.849183613232643,33.2,51.0,60.0
tomato_early_blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725.JPG,lesion_proxy,S,453,104.75717439293598,113.0,44.20015904956807,29.0,113.0,155.8
tomato_early_blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725.JPG,lesion_proxy,V,453,54.11699779249448,35.0,42.4099305063836,25.0,35.0,131.8
tomato_early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,leaf,H,27962,66.29286174093413,69.0,13.75309363043584,48.0,69.0,82.0
tomato_early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,leaf,S,27962,88.01004935269295,82.0,33.65473674246511,56.0,82.0,138.0
tomato_early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,leaf,V,27962,68.36792790215293,67.0,18.004589729619006,46.0,67.0,93.0
tomato_early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,lesion_proxy,H,1871,71.35008017103154,86.0,25.5894246083037,30.0,86.0,90.0
tomato_early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,lesion_proxy,S,1871,72.92944949225013,74.0,31.90891539248617,24.0,74.0,110.0
tomato_early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,lesion_proxy,V,1871,63.90753607696419,65.0,19.683261611728447,37.0,65.0,88.0
tomato_early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,leaf,H,17327,53.58255901194667,54.0,9.13618216285157,43.0,54.0,64.0
tomato_early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,leaf,S,17327,90.66999480579443,76.0,44.64524952304408,51.0,76.0,152.0
tomato_early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,leaf,V,17327,95.1415709586195,100.0,27.345547021552132,53.0,100.0,127.0
tomato_early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,lesion_proxy,H,247,48.417004048582996,45.0,35.57008526730095,20.0,45.0,58.0
tomato_early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,lesion_proxy,S,247,110.8663967611336,113.0,80.03310527305716,17.0,113.0,221.4
tomato_early_blight,4a352896-5a0f-4e42-aba1-f06045d5b531___RS_Erly.B 7765.JPG,lesion_proxy,V,247,71.48987854251013,39.0,39.36622016740557,35.0,39.0,128.4
tomato_late_blight,005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,leaf,H,27876,52.895465633519876,54.0,7.800881939554749,42.0,54.0,63.0
tomato_late_blight,005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,leaf,S,27876,89.46140048787487,88.0,24.80718691639609,60.0,88.0,121.0
tomato_late_blight,005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,leaf,V,27876,103.65963552877027,107.0,21.460553084918626,74.0,107.0,128.0
tomato_late_blight,005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,lesion_proxy,H,413,33.82566585956417,32.0,9.33107074323342,24.0,32.0,51.0
tomato_late_blight,005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,lesion_proxy,S,413,87.92978208232445,81.0,32.82269351957382,58.2,81.0,134.0
tomato_late_blight,005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,lesion_proxy,V,413,77.57142857142857,82.0,25.45561312095118,37.0,82.0,103.0
tomato_late_blight,00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,leaf,H,22497,50.004044983775614,50.0,5.418998384437019,45.0,50.0,57.0
tomato_late_blight,00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,leaf,S,22497,109.59319020313819,102.0,41.087236926029995,63.0,102.0,168.0
tomato_late_blight,00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,leaf,V,22497,136.2431435302485,139.0,30.900441217052595,96.0,139.0,174.0
tomato_late_blight,00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,lesion_proxy,H,103,28.59223300970874,28.0,7.131819704340614,22.0,28.0,34.0
tomato_late_blight,00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,lesion_proxy,S,103,77.23300970873787,82.0,31.706237750652104,29.0,82.0,114.6
tomato_late_blight,00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,lesion_proxy,V,103,125.20388349514563,125.0,29.409515408604594,94.0,125.0,159.6
tomato_late_blight,021a9808-21f7-464a-8df2-2eda5ed98eda___RS_Late.B 5356.JPG,leaf,H,17774,43.893271070102394,44.0,4.821434685912026,38.0,44.0,51.0
tomato_late_blight,021a9808-21f7-464a-8df2-2eda5ed98eda___RS_Late.B 5356.JPG,leaf,S,17774,110.93580510858557,107.0,32.0027107915869,73.0,107.0,156.0
tomato_late_blight,021a9808-21f7-464a-8df2-2eda5ed98eda___RS_Late.B 5356.JPG,leaf,V,17774,103.61544953302577,107.0,26.991499561630043,66.0,107.0,137.0
tomato_late_blight,021a9808-21f7-464a-8df2-2eda5ed98eda___RS_Late.B 5356.JPG,lesion_proxy,H,290,34.51379310344828,34.0,4.246071136371228,31.0,34.0,43.0
tomato_late_blight,021a9808-21f7-464a-8df2-2eda5ed98eda___RS_Late.B 5356.JPG,lesion_proxy,S,290,111.7448275862069,99.0,44.072398009974265,67.0,99.0,186.30000000000007
tomato_late_blight,021a9808-21f7-464a-8df2-2eda5ed98eda___RS_Late.B 5356.JPG,lesion_proxy,V,290,86.49310344827586,93.0,35.274318400848955,36.0,93.0,128.0
tomato_late_blight,081d1e25-3f06-46a1-95ef-d10a62faa80f___GHLB2 Leaf 8600.JPG,leaf,H,14115,44.65618136733971,46.0,5.292054532441275,37.0,46.0,50.0
tomato_late_blight,081d1e25-3f06-46a1-95ef-d10a62faa80f___GHLB2 Leaf 8600.JPG,leaf,S,14115,122.30180658873539,129.0,30.404278349794822,80.0,129.0,155.0
tomato_late_blight,081d1e25-3f06-46a1-95ef-d10a62faa80f___GHLB2 Leaf 8600.JPG,leaf,V,14115,134.96684378320936,135.0,23.923988857513887,105.0,135.0,164.0
tomato_late_blight,081d1e25-3f06-46a1-95ef-d10a62faa80f___GHLB2 Leaf 8600.JPG,lesion_proxy,H,430,32.06511627906977,32.0,5.289343552751827,29.0,32.0,34.0
tomato_late_blight,081d1e25-3f06-46a1-95ef-d10a62faa80f___GHLB2 Leaf 8600.JPG,lesion_proxy,S,430,98.4046511627907,98.0,19.66626143505168,78.9,98.0,118.0
tomato_late_blight,081d1e25-3f06-46a1-95ef-d10a62faa80f___GHLB2 Leaf 8600.JPG,lesion_proxy,V,430,117.86511627906977,118.0,20.97929082669694,91.0,118.0,144.10000000000002
tomato_late_blight,0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,leaf,H,7924,41.531423523472995,41.0,4.011926558724825,36.0,41.0,47.0
tomato_late_blight,0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,leaf,S,7924,114.79984856133267,111.0,28.496921377461458,84.0,111.0,158.0
tomato_late_blight,0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,leaf,V,7924,142.79391721352852,147.0,30.97072934359011,100.0,147.0,178.0
tomato_late_blight,0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,lesion_proxy,H,26,35.84615384615385,34.0,5.1342912602969975,34.0,34.0,37.5
tomato_late_blight,0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,lesion_proxy,S,26,141.80769230769232,125.5,52.82264901082404,107.0,125.5,221.5
tomato_late_blight,0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,lesion_proxy,V,26,105.11538461538461,118.0,50.18835822952518,33.0,118.0,158.0
tomato_late_blight,0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,leaf,H,15511,39.74128038166462,40.0,3.9492848908335985,35.0,40.0,45.0
tomato_late_blight,0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,leaf,S,15511,102.25478692540777,96.0,41.85039951767764,54.0,96.0,160.0
tomato_late_blight,0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,leaf,V,15511,148.91966991167558,149.0,40.181417546915306,100.0,149.0,201.0
tomato_late_blight,0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,lesion_proxy,H,927,32.883495145631066,33.0,5.957365377345002,27.0,33.0,34.0
tomato_late_blight,0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,lesion_proxy,S,927,74.39913700107874,70.0,30.205915380245923,46.0,70.0,109.0
tomato_late_blight,0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,lesion_proxy,V,927,154.94390507011866,153.0,33.45419968965873,116.0,153.0,192.0
tomato_late_blight,100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG,leaf,H,11421,43.63269415988092,44.0,4.765108203891108,36.0,44.0,50.0
tomato_late_blight,100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG,leaf,S,11421,117.93546974870851,117.0,28.31100410506614,81.0,117.0,152.0
tomato_late_blight,100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG,leaf,V,11421,146.2551440329218,148.0,21.1454502983613,119.0,148.0,172.0
tomato_late_blight,100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG,lesion_proxy,H,164,33.50609756097561,34.0,2.7662974974034142,32.0,34.0,34.0
tomato_late_blight,100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG,lesion_proxy,S,164,117.28658536585365,119.0,33.98991336104717,76.2,119.0,155.70000000000002
tomato_late_blight,100a5029-a6c0-4a07-a40a-f27d6d44cdc9___GHLB2 Leaf 9002.JPG,lesion_proxy,V,164,136.90853658536585,139.0,16.3478998518383,116.3,139.0,153.0
tomato_late_blight,117a7f38-eaa6-4f88-b892-33e2a66d77d5___RS_Late.B 5129.JPG,leaf,H,18711,53.854203409758966,56.0,6.484608330767072,44.0,56.0,60.0
tomato_late_blight,117a7f38-eaa6-4f88-b892-33e2a66d77d5___RS_Late.B 5129.JPG,leaf,S,18711,96.37673026561916,96.0,22.106651652026603,70.0,96.0,121.0
tomato_late_blight,117a7f38-eaa6-4f88-b892-33e2a66d77d5___RS_Late.B 5129.JPG,leaf,V,18711,85.99054032387366,85.0,19.249839510553052,62.0,85.0,112.0
tomato_late_blight,117a7f38-eaa6-4f88-b892-33e2a66d77d5___RS_Late.B 5129.JPG,lesion_proxy,H,79,40.67088607594937,42.0,7.618633916862865,30.8,42.0,49.0
tomato_late_blight,117a7f38-eaa6-4f88-b892-33e2a66d77d5___RS_Late.B 5129.JPG,lesion_proxy,S,79,131.86075949367088,135.0,55.608198598065584,63.8,135.0,209.0
tomato_late_blight,117a7f38-eaa6-4f88-b892-33e2a66d77d5___RS_Late.B 5129.JPG,lesion_proxy,V,79,60.063291139240505,39.0,35.90505827068892,29.0,39.0,109.4
tomato_late_blight,1627cb48-dc80-46a1-bda0-b677c32fbf56___RS_Late.B 5066.JPG,leaf,H,16248,61.24846134908912,63.0,8.76582047851786,48.0,63.0,70.0
tomato_late_blight,1627cb48-dc80-46a1-bda0-b677c32fbf56___RS_Late.B 5066.JPG,leaf,S,16248,104.16832840965041,102.0,33.76217673528987,63.0,102.0,143.0
tomato_late_blight,1627cb48-dc80-46a1-bda0-b677c32fbf56___RS_Late.B 5066.JPG,leaf,V,16248,94.9233751846381,98.0,21.477756923692468,63.0,98.0,121.0
tomato_late_blight,1627cb48-dc80-46a1-bda0-b677c32fbf56___RS_Late.B 5066.JPG,lesion_proxy,H,49,44.795918367346935,43.0,10.84582039658452,33.8,43.0,57.0
tomato_late_blight,1627cb48-dc80-46a1-bda0-b677c32fbf56___RS_Late.B 5066.JPG,lesion_proxy,S,49,62.265306122448976,28.0,66.83997811105178,25.0,28.0,214.2
tomato_late_blight,1627cb48-dc80-46a1-bda0-b677c32fbf56___RS_Late.B 5066.JPG,lesion_proxy,V,49,89.93877551020408,104.0,34.37453267260238,37.8,104.0,123.2
tomato_late_blight,16a3a1a3-3e8b-4192-999d-2728df11549d___RS_Late.B 4983.JPG,leaf,H,21767,50.66743235172509,50.0,4.657574534222261,46.0,50.0,56.0
tomato_late_blight,16a3a1a3-3e8b-4192-999d-2728df11549d___RS_Late.B 4983.JPG,leaf,S,21767,98.51408094822438,91.0,31.881206543147357,64.0,91.0,146.0
tomato_late_blight,16a3a1a3-3e8b-4192-999d-2728df11549d___RS_Late.B 4983.JPG,leaf,V,21767,91.4623512656774,93.0,26.288240175047818,53.0,93.0,125.0
tomato_late_blight,16a3a1a3-3e8b-4192-999d-2728df11549d___RS_Late.B 4983.JPG,lesion_proxy,H,455,47.032967032967036,48.0,6.289797336748992,43.0,48.0,52.0
tomato_late_blight,16a3a1a3-3e8b-4192-999d-2728df11549d___RS_Late.B 4983.JPG,lesion_proxy,S,455,162.44835164835166,173.0,44.07123445144401,118.20000000000002,173.0,201.0
tomato_late_blight,16a3a1a3-3e8b-4192-999d-2728df11549d___RS_Late.B 4983.JPG,lesion_proxy,V,455,43.63296703296703,36.0,27.34162006721643,30.0,36.0,39.0
tomato_late_blight,1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,leaf,H,27082,49.364744110479286,50.0,6.604840806297582,41.0,50.0,56.0
tomato_late_blight,1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,leaf,S,27082,80.63499741525736,77.0,24.65157311842941,54.0,77.0,111.0
tomato_late_blight,1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,leaf,V,27082,138.42928882652686,144.0,25.780452891245037,106.0,144.0,165.0
tomato_late_blight,1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,lesion_proxy,H,609,27.310344827586206,28.0,6.172711920954246,18.0,28.0,34.0
tomato_late_blight,1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,lesion_proxy,S,609,64.28899835796388,62.0,13.118954079482494,49.0,62.0,84.0
tomato_late_blight,1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,lesion_proxy,V,609,126.99835796387521,129.0,19.199967431125046,101.80000000000001,129.0,149.0
tomato_late_blight,1d6d043a-9df9-49ec-9b0f-e40a8e7f409f___RS_Late.B 5287.JPG,leaf,H,1328,37.15060240963855,37.0,1.5638709691617672,35.0,37.0,39.0
tomato_late_blight,1d6d043a-9df9-49ec-9b0f-e40a8e7f409f___RS_Late.B 5287.JPG,leaf,S,1328,129.47063253012047,132.0,17.859029108107837,103.0,132.0,152.0
tomato_late_blight,1d6d043a-9df9-49ec-9b0f-e40a8e7f409f___RS_Late.B 5287.JPG,leaf,V,1328,127.84036144578313,131.0,18.586256027569643,101.0,131.0,149.0
tomato_late_blight,1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,leaf,H,4634,38.351100561070346,38.0,2.6092759479640644,35.0,38.0,42.0
tomato_late_blight,1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,leaf,S,4634,146.38498057833405,146.0,35.313941888775815,100.0,146.0,192.0
tomato_late_blight,1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,leaf,V,4634,95.82844195079845,92.0,35.023029020823685,51.0,92.0,145.0
tomato_late_blight,1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,lesion_proxy,H,77,37.285714285714285,37.0,3.306259874832254,34.0,37.0,42.0
tomato_late_blight,1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,lesion_proxy,S,77,162.6103896103896,171.0,39.20480882383102,107.2,171.0,207.8
tomato_late_blight,1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,lesion_proxy,V,77,59.38961038961039,39.0,37.49879854149991,34.0,39.0,134.0
tomato_late_blight,1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,leaf,H,3856,44.89652489626556,45.0,8.015928667658029,35.0,45.0,55.0
tomato_late_blight,1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,leaf,S,3856,116.32028008298755,118.0,31.386649174363654,72.5,118.0,157.0
tomato_late_blight,1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,leaf,V,3856,84.03475103734439,84.0,24.605103876304685,51.0,84.0,117.0
tomato_late_blight,1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,lesion_proxy,H,240,33.766666666666666,33.0,6.324203946391638,28.0,33.0,36.0
tomato_late_blight,1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,lesion_proxy,S,240,122.99166666666666,120.5,19.519006051083192,101.9,120.5,149.0
tomato_late_blight,1f2dc4ae-5264-443a-a103-67fafb37bc70___GHLB_PS Leaf 26.1 Day 16.jpg,lesion_proxy,V,240,74.81666666666666,80.5,23.531533217271576,39.0,80.5,100.0
tomato_late_blight,21a75fcc-4cfa-4931-800d-7aefdea77df2___GHLB2 Leaf 8726.JPG,leaf,H,1522,44.66754270696452,45.0,5.217337959237088,37.0,45.0,51.0
tomato_late_blight,21a75fcc-4cfa-4931-800d-7aefdea77df2___GHLB2 Leaf 8726.JPG,leaf,S,1522,94.75952693823916,97.0,20.86370870450181,64.0,97.0,120.0
tomato_late_blight,21a75fcc-4cfa-4931-800d-7aefdea77df2___GHLB2 Leaf 8726.JPG,leaf,V,1522,117.73850197109067,118.0,19.272646521222597,91.0,118.0,143.0
tomato_late_blight,233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg,leaf,H,10232,49.665559030492574,50.0,3.001132555999677,46.0,50.0,53.0
tomato_late_blight,233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg,leaf,S,10232,103.56567630961689,102.0,23.816218467085093,76.0,102.0,135.0
tomato_late_blight,233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg,leaf,V,10232,146.625,154.0,32.44523883055412,101.0,154.0,178.0
tomato_late_blight,233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg,lesion_proxy,H,34,54.205882352941174,55.0,3.3146680409134923,51.0,55.0,57.0
tomato_late_blight,233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg,lesion_proxy,S,34,119.20588235294117,123.0,34.70614406680983,78.0,123.0,168.8
tomato_late_blight,233f5fca-7077-4175-a29f-57f310ea7879___GHLB_PS Leaf 51 Day 18.jpg,lesion_proxy,V,34,25.61764705882353,25.5,8.980418914250745,13.9,25.5,36.7
tomato_late_blight,239111ba-7348-4075-bacb-e206d440ecc8___RS_Late.B 5389.JPG,leaf,H,6969,37.032142344669246,37.0,1.7990925836836555,35.0,37.0,39.0
tomato_late_blight,239111ba-7348-4075-bacb-e206d440ecc8___RS_Late.B 5389.JPG,leaf,S,6969,143.22227005309227,135.0,27.54024880091022,116.0,135.0,187.0
